,Title,Published_date,Views,Month
1057,"""Mazaa Aa Raha Hai"" Raabta (Movie Clip #3) | Sushant Singh Rajput & Kriti Sanon",25-01-2022,816128,Jan
1058,"""Tu To Bilkul Meri Tarah Hai"" Raabta (Movie Clip #2) | Sushant Singh Rajput & Kriti Sanon",24-01-2022,1092493,Jan
1059,"""Aaj Mat Rok"" Raabta (Movie Clip #1) | Sushant Singh Rajput & Kriti Sanon",24-01-2022,572064,Jan
1060,"Saturday Night (Lyrical) | Bangistan | Riteish Deshmukh, Pulkit Samrat and Jacqueline Fernandez",24-01-2022,2196254,Jan
1061,"'Meri Zidd' (Lyrical) | Bangistan | Riteish Deshmukh, Pulkit Samrat",24-01-2022,46375,Jan
1062,"Dil Ka Jo Haal Hai (Lyrical) | Besharam | Ranbir Kapoor | Abhijeet Bhattacharya, Shreya Ghoshal",23-01-2022,1939078,Jan
1063,"Tu Hai (Lyrical) | Besharam | Ranbir Kapoor, Pallavi Sharda",23-01-2022,426035,Jan
1064,"Aare Aare (Lyrical) | Besharam | Ranbir Kapoor, Pallavi Sharda",23-01-2022,137650,Jan
1065,"Chal Hand Uthake Nacheche (Lyrical) | Besharam | Ranbir Kapoor, Rishi Kapoor",23-01-2022,145958,Jan
1066,"Besharam Title Song (Lyrical) | Ranbir Kapoor, Pallavi Sharda | Shree - Ishq, Lalit Pandit",22-01-2022,144817,Jan
1067,"Meri Tarah (Behind The Scenes) Jubin N, Payal D | Himansh, Heli, Gautam | Kunaal, Navjit | Bhushan K",22-01-2022,557843,Jan
1068,"Love Ki Ghanti (Lyrical) | Besharam | Ranbir Kapoor, Pallavi Sharda",22-01-2022,209774,Jan
1069,"Main Chala (Video) Guru Randhawa, Iulia Vantur, Salman K, Pragya J, Shabbir, Shabina, DirectorGifty",22-01-2022,34874192,Jan
1070,Jo Dil Diya Tha Tune‚?•Ô∏è‚?•Ô∏èToh Fir Dard Kyun Diya | #OAasmanWale#JubinsJan ??•??• | Link????èº | #ytshorts,22-01-2022,703327,Jan
1071,Lagan Tumse Laga Baithe (Lyrical) | Ajab Singh Ki Gajab Kahani | Rishi Prakash Mishra | T-Series,21-01-2022,37774,Jan
1072,Kya Meri Tarah Woh Tujhpar Hass Ke Marr Sakta Hai??????| #MeriTarah#JubinsJan ??•??•| Link????èº| #ytshorts,21-01-2022,518962,Jan
1073,"An Action Hero Character Teaser  | Ayushmann Khurrana, Jaideep Ahlawat | Anirudh Iyer | Aanand L Rai",21-01-2022,629692,Jan
1074,Shiddat "Reloaded" (Lyrical) | Manan Bhardwaj | Bhushan Kumar | T-Series,21-01-2022,100831,Jan
1075,"Main Chala (Teaser) Guru Randhawa, Iulia Vantur, Salman K, Pragya J, Shabbir, Shabina, DirectorGifty",21-01-2022,2604765,Jan
1076,"O Aasman Wale (Official Video) Ft Jubin Nautiyal, Neha Khan | Rochak K, Manoj M, Navjit B |Bhushan K",21-01-2022,61561872,Jan
1077,NOYTO FOT (Lyrical) | Ajab Singh Ki Gajab Kahani | Rishi Prakash Mishra | T-Series,20-01-2022,137511,Jan
1078,Aankh Band Karke Logon Ki Na Sunke (Lyrical) | Ajab Singh Ki Gajab Kahani | Rishi Prakash Mishra,20-01-2022,77873,Jan
1079,Pushpa Ka Adda?????•| #EyyBiddaYeMeraAdda | #AlluArjun#RashmikaMandanna#Pushpa |Nakash A | DSP | Sukumar,20-01-2022,2441215,Jan
1080,"O Aasman Wale (Teaser) | Jubin Nautiyal, Neha Khan | Rochak K, Manoj M, Navjit B | Bhushan K",20-01-2022,1171363,Jan
1081,"Oo Bolega Ya Oo Bolega??•‚?•Ô∏è| #AlluArjun#RashmikaMandanna#Pushpa#Samantha ??ç??º??∂??• | Kanika K, DSP, Sukumar",20-01-2022,14115499,Jan
1082,"Shiv Panchakshar Stotra (‡§∂‡§ø‡§µ ‡§™‡§?‡§?‡§æ‡§?‡•ç‡§∑‡§∞ ‡§∏‡•ç‡§§‡•?‡§§‡•ç‡§∞) - Audio | Sachet Tandon, Parampara Tandon | Bhushan K",19-01-2022,325190,Jan
1083,O Saami O Saami??•??•????èª????èª| #AlluArjun#RashmikaMandanna#Pushpa | Sunidhi C | DSP | Sukumar,19-01-2022,10505203,Jan
1084,"Ik Vaari Aa LOFI Mix Audio | Raabta | Pritam, Arijit S | Amitabh B | DJ YOGII | Sushant S R, Kriti S",19-01-2022,310083,Jan
1085,Kamaal Ho Gea (Audio) Satinder Sartaaj | Manan Bhardwaj | Bhindder B | Latest Punjabi Songs,19-01-2022,270248,Jan
1086,Teri Jhalak Asharfi #Srivalli ??ç‚?•Ô∏è|  #Pushpa#AlluArjun#RashmikaMandanna | Javed Ali | DSP | Sukumar,19-01-2022,7881316,Jan
1087,"Chandigarh Kare Aashiqui 2.0 Audio | Guru Randhawa, Jassi S, Zahrah | Tanishk | Ashish | Bhushan K",18-01-2022,124202,Jan
1088,Take part in #DanceLikeAllu Challenge | #AlluGaru Got Moves??•????èª| #AlluArjun #Pushpa | Sunidhi C,18-01-2022,9490327,Jan
1089,Kamaal Ho Gea (Lyrical) Satinder Sartaaj | Manan Bhardwaj | Bhindder B | Latest Punjabi Songs,18-01-2022,1322860,Jan
1090,"Barsaat Ki Dhun Audio | Rochak K Ft. Jubin N | Gurmeet C, Karishma S |Rashmi V |Ashish P|Bhushan K",18-01-2022,541197,Jan
1091,Ram Tumhara Naam Audio | Payal Dev | Lovesh N | Taha Shah | Manoj Muntashir | Nishat Mallick,17-01-2022,85466,Jan
1092,Shiddat "Reloaded" - Audio Track | Manan Bhardwaj | Bhushan Kumar | T-Series,17-01-2022,82172,Jan
1093,"Mari Gali (Lyrical) | Kangana Ranaut, R. Madhavan | Tanu Weds Manu Returns | SurjRDB",17-01-2022,218018,Jan
1094,"Locha - E - Ulfat (Lyrical) | 2 States | Arjun Kapoor, Alia Bhatt | Shankar Ehsaan Loy | Benny Dayal",16-01-2022,1891620,Jan
1095,"Tere Rang Lyrical |Atrangi Re|@A. R. Rahman | Akshay,Sara,Dhanush|Haricharan,Shreya|Aanand,Bhushan K",15-01-2022,2057520,Jan
1096,"OFFO! (Lyrical) | 2 States | Arjun Kapoor, Alia Bhatt | Shankar Ehsaan Loy | Aditi S S, Amitabh B",15-01-2022,901619,Jan
1097,"Iski Uski (Lyrical) | 2 States | Arjun Kapoor, Alia Bhatt | Shankar Ehsaan Loy | Akriti K, Shahid M",15-01-2022,182448,Jan
1098,"Little Little (Lyrical) |Atrangi Re| @A. R. Rahman |Akshay K, Dhanush, Sara A K | Hiral V, Irshad K",14-01-2022,694706,Jan
1099,"Toofan Si Kudi Full Video|Atrangi Re@A. R. Rahman|Akshay,Sara,Dhanush|Rashid,Aanand L Rai,Bhushan K",14-01-2022,1134371,Jan
1100,"Mere Yaaraa REPRISE (Lyrical) | Neeti Mohan | Kaushik-Guddu, Akash (JAM8) | T-Series Acoustics",14-01-2022,361091,Jan
1101,"Meri Tarah (Video) | Jubin N, Payal D | Himansh K, Heli, Gautam G | Kunaal V | Navjit B | Bhushan K",14-01-2022,56084079,Jan
1102,Nachan Nu Jee Karda: Lohri Hits 2022 | Audio Jukebox,13-01-2022,196945,Jan
1103,IB71 | The Shoot Begins | Vidyut Jammwal | Bhushan Kumar,13-01-2022,335660,Jan
1104,Persistent Dreams (Movie Clip) | Ek Paheli Leela | Sunny Leone | T-Series,13-01-2022,70629,Jan
1105,Oo Bolega??•??•| #Samantha #AlluArjun#Pushpa ??ç????èª| Link????èº| #YTShorts,12-01-2022,29248654,Jan
1106,Damaged 3 | Aamna Sharif & Shrenu Parikh | Official Trailer,12-01-2022,450741,Jan
1107,"Mere Yaaraa REPRISE - Audio | Neeti Mohan | Kaushik-Guddu, Akash (JAM8) | T-Series Acoustics",12-01-2022,158239,Jan
1108,"Ek Dooni Do (Lyrical) | Rangoon | Saif Ali Khan, Kangana Ranaut, Shahid Kapoor | T-Series",12-01-2022,216480,Jan
1109,"Meri Tarah (Teaser) | Jubin N, Payal D | Gautam G, Heli, Himansh K | Kunaal V | Navjit B | Bhushan K",12-01-2022,1970753,Jan
1110,"MERE BHARAT - THE SPIRIT OF SWAMI VIVEKANANDA | Sandesh Shandilya, Swaroop K, Vasundhra | Amit Joshi",12-01-2022,207453,Jan
1111,"Pushpa: Eyy Bidda Ye Mera Adda (Video) | Allu Arjun, Rashmika Mandanna | Nakash A | DSP | Sukumar",11-01-2022,88167306,Jan
1112,Leela Aag Laga Degi | Ek Paheli Leela (Movie Clip) | Sunny Leone | T-Series,11-01-2022,1765365,Jan
1113,Aankh Niche Kar Ke Baat Kijiye | Ek Paheli Leela (Movie Clip) | Sunny Leone | T-Series,11-01-2022,148744,Jan
1114,Meri Maa Ke Barabar Koi Nahi (Audio) | Jubin N & Payal D | Manoj Muntashir | Lovesh N | Bhushan K,11-01-2022,186537,Jan
1115,"Dosti (Lyrical) | RRR | Amit Trivedi, MM Kreem | NTR, Ram Charan, Ajay Devgn, Alia | SS Rajamouli",11-01-2022,1732452,Jan
1116,"Tumhein Mohabbat Hai (Lyrical) | Atrangi Re |@A. R. Rahman| Akshay K,Sara A K,Dhanush | Arijit Singh",11-01-2022,984157,Jan
1117,Dekho Dekho Aarzu Gulabi Lag Gayi??∑??∫| Satinder Sartaaj??•??ç| Kamaal Ho Gea | Link????èº | #YTShorts,11-01-2022,218477,Jan
1118,Teri Talaash Teri Laash Pe Khatam Hogi | Ek Paheli Leela (Movie Clip) | Sunny Leone | T-Series,10-01-2022,246332,Jan
1119,Kaun Kaun Oo Bolega??•??•| #Samantha #AlluArjun#Pushpa ??ç????èª| Link????èº| #YTShorts,10-01-2022,2626888,Jan
1120,Meri Maa Ke Barabar Koi Nahi (Lyrical) | Jubin N & Payal D | Manoj Muntashir | Lovesh N | Bhushan K,10-01-2022,11323308,Jan
1121,Kamaal Ho Gea (Official Video) Satinder Sartaaj | Manan Bhardwaj | Bhindder B | Latest Punjabi Songs,10-01-2022,14233965,Jan
1122,Yeh Suhaag Hai Mera | (Movie Clip) | Ek Paheli Leela | Sunny Leone | T-Series,09-01-2022,562375,Jan
1123,Khaiye Na Paan | (Movie Clip) | Ek Paheli Leela | Sunny Leone | T-Series,09-01-2022,149380,Jan
1124,Dabbe Mein Kya Hai? (Movie Clip) | Ek Paheli Leela | Sunny Leone | T-Series,08-01-2022,154406,Jan
1125,Kamaal Ho Gea (Teaser) | Satinder Sartaaj | Manan Bhardwaj | Bhindder Burj | Latest Songs 2022,08-01-2022,203859,Jan
1126,Inka To Roz Ka Hai (Movie Clip) | Ek Paheli Leela | Sunny Leone | T-Series,08-01-2022,115413,Jan
1127,"Oo Bolega ya Oo Oo Bolega Ft Samantha ( Full Video) Pushpa | Allu A, Rashmika|Kanika K, DSP, Sukumar",07-01-2022,315471648,Jan
1128,"SLOW SLOW (Lyrical) | Badshah, Abhishek Singh, Seerat Kapoor | Payal Dev | Mellow D | Bhushan Kumar",07-01-2022,890395,Jan
1129,"Pushpa: Saami Saami - Full Video Song | Allu Arjun, Rashmika Mandanna | Sunidhi C | DSP | Sukumar",07-01-2022,411243353,Jan
1130,Kabira 2 (‡§?‡§¨‡•?‡§∞ ‡§¶‡•?‡§π‡•?): Jubin Nautiyal | Kabir Das | Shakti A | Raaj Aashoo | Lovesh N | Bhushan Kumar,07-01-2022,9131595,Jan
1131,Kya Karti Ho Important Nahi Hai | Saina (Movie Clip) | Parineeti Chopra | Bhushan Kumar | T-Series,06-01-2022,81375,Jan
1132,"Making of DANCE MERI RANI | Guru Randhawa, Nora Fatehi | Tanishk, Zahrah, Rashmi, Bosco | Bhushan K",06-01-2022,669216,Jan
1133,"SLOW SLOW (Audio) | Badshah, Abhishek Singh, Seerat Kapoor | Payal Dev | Mellow D | Bhushan Kumar",06-01-2022,261859,Jan
1134,"Tere Rang Song|Atrangi Re|@A. R. Rahman|Akshay,Sara,Dhanush|Haricharan,Shreya|Aanand L Rai,Bhushan K",06-01-2022,8385876,Jan
1135,"Pehle Pyaar Ki Na Koi Guarantee Nahi Hoti | Shubh Mangal Zyada Saavdhan | Ayushmann K, Jitendra K",05-01-2022,384516,Jan
1136,"Homeopathy Ya Allopathy? | Shubh Mangal Zyada Saavdhan | Ayushmann Khurrana, Jitendra Kumar,Gajraj R",05-01-2022,609189,Jan
1137,"Chandigarh Kare Aashiqui 2.0 Lyrical | Guru Randhawa,Jassi S,Zahrah S K, Tanishk |Ashish P|Bhushan K",05-01-2022,302111,Jan
1138,"Arre Koi Goggle Ko Roko | Shubh Mangal Zyada Saavdhan | Ayushmann Khurrana, Jitendra Kumar,Gajraj R",04-01-2022,819332,Jan
1139,"Srivalli (Video) | Pushpa | Allu Arjun, Rashmika Mandanna | Javed Ali | DSP | Sukumar",04-01-2022,492762166,Jan
1140,"Tumne Purush Se Pyaar Kiya Hai Ladke Se | Shubh Mangal Zyada Saavdhan | Ayushmann Khurrana, Jitu K",04-01-2022,685643,Jan
1141,"Aman Tere Papa Aatma Hathya Kar Rahe Hai | Shubh Mangal Zyada Saavdhan | Ayushmann K, Jitu K",04-01-2022,257997,Jan
1142,"Kitne Gurpreet Thay | Tum Bin 2 (Movie Clip) | Neha Sharma, Aditya Seal, Aashim Gulati",03-01-2022,228386,Jan
1143,"Pakistan Ka Kya Karein | Tum Bin 2 (Movie Clip) | Neha Sharma, Aditya Seal, Aashim Gulati",03-01-2022,181844,Jan
1144,"Tumhein Mohabbat Hai(Video)|Atrangi Re|@A. R. Rahman Akshay K,Sara A K,Dhanush|Arijit Singh,Irshad K",03-01-2022,4511096,Jan
1145,"Sach Maan Lein | Tum Bin 2 (Movie Clip) | Neha Sharma, Aditya Seal, Aashim Gulati",02-01-2022,198759,Jan
1146,"Life Is A Summer Vacation | Tum Bin 2 (Movie Clip) | Neha Sharma, Aditya Seal, Aashim Gulati",02-01-2022,145556,Jan
1147,"Baghawat ki Boo Aa Rahi hai | Shubh Mangal Zyada Saavdhan | Ayushmann Khurrana, Jitendra Kumar",01-01-2022,341428,Jan
1148,"Shankar Tripathi Bimaar Hai | Shubh Mangal Zyada Saavdhan | Ayushmann Khurrana, Jitendra Kumar",01-01-2022,262583,Jan
1149,"Atrangi Re: Garda - Lyrical |@A. R. Rahman|Akshay K,Sara A K,Dhanush,Daler M|Aanand L Rai,Bhushan K",01-01-2022,329674,Jan
1150,"Raamam Raaghavam Song  - RRR ‚??  Ram Charan , NTR | M. M. Kreem | SS Rajamouli | #RiseOfRam",31-12-2021,12703899,Dec
1151,"Chahe Kuch Ho Jaaye Shaadi Toh Macha Ke Rahenge | Shubh Mangal Zyada Saavdhan | Ayushmann K, Jeetu K",31-12-2021,661737,Dec
1152,"Haan Banungi Mother India-Shubh Mangal Zyada Saavdhan (Movie Clip)-Ayushmann Khurrana,Jitendra Kumar",31-12-2021,582204,Dec
1153,"Ik Vaari Aa LOFI Mix | Raabta | Pritam | Arijit S | Amitabh B | DJ YOGII | Sushant S R, Kriti S",31-12-2021,3279631,Dec
1154,"Pushpa: Jaago Jaago Bakre (Video Song) | Allu Arjun, Rashmika Mandanna | Vishal D | DSP | Sukumar",30-12-2021,37046737,Dec
1155,"Hume Ghunghat Uthana Hai | Shubh Mangal Zyada Saavdhan | Ayushmann Khurrana, Jitendra Kumar,Gajraj R",30-12-2021,873605,Dec
1156,"Jab Mujhe Pata Chala Na Ki Tum Gay Ho | Shubh Mangal Zyada Saavdhan | Ayushmann Khurrana, Jitendra K",30-12-2021,943695,Dec
1157,"Baa Baaa Black Sheep Lyrical | Anupam Kher, Maniesh Paul | Shaan, Manisha Chakravarty",29-12-2021,150183,Dec
1158,"Kaise Ho Aap Papa? | Tum Bin 2 (Movie Clip) | Neha Sharma, Aditya Seal, Aashim Gulati",29-12-2021,196437,Dec
1159,"Yeh Ghadi Suit Nahi Kar Rahi Mujhe | Tum Bin 2 (Movie Clip)| Neha Sharma, Aditya Seal, Aashim Gulati",29-12-2021,101714,Dec
1160,"Atrangi Re: Garda Full Video |@A. R. Rahman|Akshay K,Sara A K,Dhanush,Daler M|Aanand L Rai,Bhushan K",29-12-2021,1129527,Dec
1161,"Little Little Full Video |Atrangi Re|@A. R. Rahman|Akshay K, Dhanush, Sara A K | Hiral V, Irshad K",28-12-2021,8299463,Dec
1162,"Mere Yaaraa REPRISE Feat. Neeti Mohan | Kaushik-Guddu, Akash (JAM8) | T-Series Acoustics",28-12-2021,4779504,Dec
1163,"Jo Sahi Lage Woh Kar | Tum Bin 2 (Movie Clip) | Neha Sharma, Aditya Seal, Aashim Gulati",27-12-2021,207780,Dec
1164,"Do The Right Thing | Tum Bin 2 (Movie Clip) | Neha Sharma, Aditya Seal, Aashim Gulati | T-Series",27-12-2021,339934,Dec
1165,"Atrangi Re: Rait Zara Si Full Video |@A. R. Rahman|Akshay, Dhanush,Sara,Arijit, Shashaa | Bhushan K",27-12-2021,56478159,Dec
1166,"Tumhari Kya Galti Thi? | Tum Bin 2 (Movie Clip) | Neha Sharma, Aditya Seal, Aashim Gulati | T-Series",26-12-2021,257070,Dec
1167,"Shekhar Ki Galati Nahi Hai | Tum Bin 2 (Movie Clip) | Neha Sharma, Aditya Seal, Aashim Gulati",26-12-2021,137384,Dec
1168,"Kusu Kusu Audio Track Ft Nora F | Satyameva Jayate 2 | John A, Divya K | Tanishk B Zahrah K, Dev N",26-12-2021,1867033,Dec
1169,"Pushpa: Jaago Jaago Bakre (Lyrical) | Allu Arjun, Rashmika Mandanna | Vishal D | DSP | Sukumar",25-12-2021,9238436,Dec
1170,"Main Ja Raha Hun Hamesha Ke Liye | Tum Bin 2 (Movie Clip) | Neha Sharma, Aditya Seal, Aashim Gulati",25-12-2021,246113,Dec
1171,"Beta Bana Lijiye | Tum Bin 2 (Movie Clip) | Neha Sharma, Aditya Seal, Aashim Gulati | T-Series",25-12-2021,94498,Dec
1172,"Kusu Kusu Full Video | Nora Fatehi | Satyameva Jayate 2 | John A, Divya K | Tanishk B, Zahrah K,Dev",25-12-2021,10241616,Dec
1173,"Atrangi Re: Chaka Chak Full Video |@A. R. Rahman| Akshay K, Sara A K, Dhanush, Shreya G, Bhushan K",24-12-2021,128190095,Dec
1174,"Komuram Bheemudo Song (Hindi) - RRR - NTR, Ram Charan | Bhairava | M M Kreem | SS Rajamouli",24-12-2021,8845532,Dec
1175,"Kusu Kusu Lyrical | Nora Fatehi | Satyameva Jayate 2 | John A, Divya K | Tanishk B, Zahrah K, Dev N",24-12-2021,14658592,Dec
1176,"Pushpa: Eyy Bidda Ye Mera Adda (Lyrical) | Allu Arjun, Rashmika Mandanna | Nakash A | DSP | Sukumar",24-12-2021,5514485,Dec
1177,"Udd Jaa Parindey Lyrical | Radhe Shyam | Prabhas, Pooja Hegde | Mithoon, Jubin Nautiyal | Bhushan K",24-12-2021,934376,Dec
1178,Naach Naach Meri Rani????èª??•????èª| #DanceMeriRani ??ç #NoraFatehi ??ç #GuruRandhawa | Link????èº| #YTShorts,24-12-2021,8601647,Dec
1179,UPBEAT 2021: BEAT ON REPEAT Audio Jukebox | Biggest Hits of 2021 | Happy New Year 2022,24-12-2021,94650,Dec
1180,Radhe Shyam Pre Release Event Live | Prabhas | Pooja Hegde | Bhushan Kumar | 11th March 2022,23-12-2021,1658613,Dec
1181,"Pushpa: Jaago Jaago Bakre (Promo) | Allu Arjun, Rashmika Mandanna | Vishal D | DSP | Sukumar",23-12-2021,574295,Dec
1182,Radhe Shyam Trailer | Prabhas | Pooja Hegde | Radha Krishna Kumar | Bhushan Kumar | In Cinemas Now,23-12-2021,60467783,Dec
1183,Dance Rani Nora Is Back??•???| #DanceMeriRani ‚?° #NoraFatehi ‚?° #GuruRandhawa | Link????èº| #YTshorts,23-12-2021,1285558,Dec
1184,"Soch Liya -Lyrical | Radhe Shyam | Prabhas, Pooja Hegde | Mithoon, Arijit Singh, Manoj M | Bhushan K",23-12-2021,10102193,Dec
1185,"Aashiqui Aa Gayi (Audio) | Radhe Shyam | Prabhas, Pooja Hegde | Mithoon, Arijit Singh |Bhushan Kumar",23-12-2021,2996717,Dec
1186,"Udd Jaa Parindey Audio | Radhe Shyam | Prabhas, Pooja Hegde | Mithoon, Jubin Nautiyal | Bhushan K",23-12-2021,261975,Dec
1187,"Komuram Bheemudo Promo - RRR - NTR, Ram Charan | Kaala Bhairava | M M Kreem | SS Rajamouli",23-12-2021,788759,Dec
1188,"Tip Tip Lyrical: Sooryavanshi | Akshay Kumar, Katrina Kaif | Udit N, Alka Y, Tanishk | Rohit Shetty",23-12-2021,29899097,Dec
1189,"Soch Liya - Audio | Radhe Shyam | Prabhas, Pooja Hegde | Mithoon, Arijit Singh, Manoj M | Bhushan K",22-12-2021,990210,Dec
1190,"Aashiqui Aa Gayi (Lyrical) | Radhe Shyam | Prabhas, Pooja Hegde | Mithoon, Arijit | Bhushan Kumar",22-12-2021,10931638,Dec
1191,"Tip Tip Audio Track | Sooryavanshi | Akshay Kumar, Katrina K | Udit N, Alka Y, Tanishk | Rohit S",22-12-2021,450975,Dec
1192,"Ae Dilla Marjaaniyaan - Lyrical | Tadap | Ahan Shetty, Tara Sutaria | Pritam, Neha Kakkar | Milan L",21-12-2021,1379082,Dec
1193,"Attraction Full Video | Chandigarh Kare Aashiqui | Ayushmann, Vaani | Sachin-Jigar Ft. Mika, Priya S",21-12-2021,878975,Dec
1194,"DANCE MERI RANI: Guru Randhawa Ft Nora Fatehi | Tanishk, Zahrah | Rashmi Virag, Bosco | Bhushan K",21-12-2021,208745494,Dec
1195,Little Little Love????•∞ | @A. R. Rahman #AtrangiRe#AkshayKumar#SaraAliKhan#Dhanush | Link????èº| #YTShorts,20-12-2021,1086956,Dec
1196,"Kheench Te Nach Full Video: Chandigarh Kare Aashiqui | Ayushmann, Vaani | Sachin-Jigar, Vishal D",20-12-2021,470507,Dec
1197,Maafi Full Video | Chandigarh Kare Aashiqui | Sachin - Jigar Ayushmann Khurrana|Vaani K | Bhushan K,20-12-2021,804944,Dec
1198,Queen Nora As Dancing Sea-Maiden?ß??èª????èº| #GuruRandhawa #NoraFatehi #DanceMeriRani??•??ç | Link????èº| #YTShorts,20-12-2021,9778079,Dec
1199,"Little Little Song |Atrangi Re|@A. R. Rahman|Akshay K,Dhanush, Sara A K,Hiral V,Irshad,Aanand L Rai",20-12-2021,14104148,Dec
1200,"Kalle Kalle Full Video | Chandigarh Kare Aashiqui | Ayushmann K, Vaani K | Sachin-Jigar Ft. Priya S",19-12-2021,1642669,Dec
1201,"Little Little Teaser |Atrangi Re| @A. R. Rahman |Akshay K, Dhanush, Sara A K | Hiral V, Irshad Kamil",19-12-2021,1257417,Dec
1202,"SLOW SLOW (Behind The Scenes) Ft Badshah, Abhishek Singh, Seerat Kapoor |Payal D|Mellow D| Bhushan K",19-12-2021,285748,Dec
1203,"Tumbe Te Zumba Full Video | Chandigarh Kare Aashiqui | Ayushmann K, Vaani K|Sukhwinder, Sachin-Jigar",19-12-2021,1211052,Dec
1204,"Srivalli (Audio) | Pushpa | Allu Arjun, Rashmika Mandanna | Javed Ali | DSP | Sukumar",18-12-2021,14127428,Dec
1205,"Pushpa: Saami Saami - Audio (Hindi) | Allu Arjun, Rashmika Mandanna | Sunidhi C | DSP | Sukumar",18-12-2021,2547266,Dec
1206,"Pushpa: Jaago Jaago Bakre (Audio) | Allu Arjun, Rashmika Mandanna | Vishal D | DSP | Sukumar",18-12-2021,681107,Dec
1207,"Pushpa: Eyy Bidda Ye Mera Adda (Audio) | Allu Arjun, Rashmika Mandanna | Nakash A | DSP | Sukumar",18-12-2021,748161,Dec
1208,"Pushpa: Oo Bolega ya Oo Oo Bolega (Audio) | Allu A, Rashmika | Kanika K | DSP | Sukumar | Samantha",18-12-2021,18124530,Dec
1209,"Dance Meri Rani TEASER: Guru Randhawa Ft Nora Fatehi | Tanishk, Zahrah, Rashmi, Bosco | Bhushan K",18-12-2021,6085887,Dec
1210,"Making of Garda Song | Atrangi Re | Akshay K, Sara A K, Dhanush | Aanand L Rai,  Bhushan K",17-12-2021,251897,Dec
1211,Saina Ki Prarthana | Saina (Movie Clip) | Parineeti Chopra | Bhushan Kumar | T-Series,17-12-2021,91865,Dec
1212,No. 1 Ke Sapne | Saina (Movie Clip) | Parineeti Chopra | Bhushan Kumar | T-Series,17-12-2021,142028,Dec
1213,"Tumse Bhi Zyada - Full Video | Tadap | Ahan Shetty, Tara Sutaria | Pritam, Arijit Singh",17-12-2021,17203447,Dec
1214,"Meri Zindagi Hai Tu Lyrical | Satyameva Jayate 2 | John A,Divya K Kumar | Rochak,Jubin,Neeti,Manoj M",16-12-2021,39511229,Dec
1215,"Chaka Chak (Lyrical) | Atrangi Re |@A. R. Rahman | Akshay K, Sara A K, Dhanush, Shreya | Bhushan K",16-12-2021,9496216,Dec
1216,"Pushpa - Audio Jukebox | Allu Arjun, Rashmika Mandanna | DSP | Sukumar",16-12-2021,3702049,Dec
1217,"Udd Jaa Parindey Song | Radhe Shyam | Prabhas, Pooja Hegde | Mithoon, Jubin Nautiyal | Bhushan K",16-12-2021,10867054,Dec
1218,Arre Garda Uda Diye??®??•?ßØ| #Garda |??• #AkshayKumar#SaraAliKhan#Dhanush#AtrangiRe ??•|Link????èº| #YTShorts,15-12-2021,717786,Dec
1219,"Attraction - Lyrical | Chandigarh Kare Aashiqui | Ayushmann, Vaani|Sachin-Jigar Feat. Mika S,Priya S",15-12-2021,179616,Dec
1220,"Chandigarh Kare Aashiqui 2.0 | Guru Randhawa, Jassi S, Zahrah S K | Tanishk B | Ashish P | Bhushan K",15-12-2021,6874102,Dec
1221,"Meri Zindagi Hai Tu Full Video | Satyameva Jayate 2 | John A, Divya K | Rochak ft Jubin, Neeti",15-12-2021,73457172,Dec
1222,"Atrangi Re: Garda (Song) | @A. R. Rahman| Akshay K,Sara A K,Dhanush,Daler M|Aanand L Rai, Bhushan K",15-12-2021,36211922,Dec
1223,"Fitness se Compromise nahi x Chandigarh Kare Aashiqui | Ayushmann K, Vaani K | Abhishek K|In Cinemas",15-12-2021,43693,Dec
1224,"Udd Jaa Parindey (Teaser) | Radhe Shyam | Prabhas, Pooja Hegde | Mithoon, Jubin Nautiyal | Bhushan K",14-12-2021,2141541,Dec
1225,"Double XL Announcement Video | Sonakshi Sinha, Huma Qureshi | Bhushan Kumar | T-Series",14-12-2021,407808,Dec
1226,"Pushpa: Srivalli - Lyrical (Hindi) | Allu Arjun, Rashmika Mandanna | Javed Ali | DSP | Sukumar",14-12-2021,106520950,Dec
1227,"Pushpa: Oo Bolega ya Oo Oo Bolega (Promo) | Allu A, Rashmika | Kanika K | DSP | Sukumar | Samantha",13-12-2021,2308042,Dec
1228,"Hoye Ishq Na (Lyrical) | Tadap | Ahan S, Tara S | Pritam, B Praak, Akashdeep, Dino James",13-12-2021,12559242,Dec
1229,"Aakhir Hai Kya Yeh Kissa | Ayushmann K, Vaani K | Chandigarh Kare Aashiqui | Abhishek K | In Cinemas",13-12-2021,172953,Dec
1230,"Pushpa: Saami Saami - Lyrical (Hindi) | Allu Arjun, Rashmika Mandanna | Sunidhi C | DSP | Sukumar",13-12-2021,100889127,Dec
1231,Ram Tumhara Naam | Payal Dev | Lovesh N | Taha Shah | Manoj Muntashir | Nishat Mallick|Bhushan Kumar,13-12-2021,5495793,Dec
1232,"Atrangi Re: Garda (Teaser)|@A. R. Rahman|Akshay K,Sara A K,Dhanush,Daler M|Aanand L Rai, Bhushan K",12-12-2021,967392,Dec
1233,"Angelina Lyrical | Baa Baaa Black Sheep | Sonu Nigam | Anupam Kher, Maniesh Paul",12-12-2021,73015,Dec
